name,config_size,event_name,counter,run_time,time_enabled,run_time_enabled
delannoy_tab,15,cycles,318814,536103,100,00
delannoy_tab,16,cycles,315381,540885,100,00
delannoy_tab,17,cycles,317353,569565,100,00
delannoy_tab,18,cycles,316362,542248,100,00
delannoy_tab,19,cycles,319429,552308,100,00
delannoy_tab,20,cycles,318395,552802,100,00
delannoy_tab,21,cycles,319997,581072,100,00
delannoy_tab,22,cycles,314845,567644,100,00
delannoy_tab,13,cycles,324226,571494,100,00
delannoy_tab,14,cycles,324209,546036,100,00
delannoy_tab,15,cycles,316519,537316,100,00
delannoy_tab,16,cycles,312619,531009,100,00
delannoy_tab,17,cycles,321400,565608,100,00
delannoy_tab,18,cycles,317455,552141,100,00
delannoy_tab,19,cycles,322799,544622,100,00
delannoy_tab,20,cycles,318681,553166,100,00
delannoy_tab,21,cycles,321036,569773,100,00
delannoy_tab,22,cycles,420557,621573,100,00
delannoy_tab,13,cycles,323908,563474,100,00
delannoy_tab,14,cycles,321897,566125,100,00
delannoy_tab,15,cycles,323808,552997,100,00
delannoy_tab,16,cycles,320780,558619,100,00
delannoy_tab,17,cycles,323842,562390,100,00
delannoy_tab,18,cycles,325305,561598,100,00
delannoy_tab,19,cycles,326742,565611,100,00
delannoy_tab,20,cycles,322648,564491,100,00
delannoy_tab,21,cycles,322879,563161,100,00
delannoy_tab,22,cycles,322928,566552,100,00
delannoy_tab,13,cycles,322506,549795,100,00
delannoy_tab,14,cycles,317930,569075,100,00
delannoy_tab,15,cycles,320126,561742,100,00
delannoy_tab,16,cycles,322839,576335,100,00
delannoy_tab,17,cycles,321261,543503,100,00
delannoy_tab,18,cycles,322546,569557,100,00
delannoy_tab,19,cycles,325128,565640,100,00
delannoy_tab,20,cycles,318896,541749,100,00
delannoy_tab,21,cycles,326121,554621,100,00
delannoy_tab,22,cycles,323431,562129,100,00
delannoy_tab,13,cycles,320755,542631,100,00
delannoy_tab,14,cycles,319714,563258,100,00
delannoy_tab,15,cycles,371687,598400,100,00
delannoy_tab,16,cycles,321564,567262,100,00
delannoy_tab,17,cycles,319393,537425,100,00
delannoy_tab,18,cycles,323845,568793,100,00
delannoy_tab,19,cycles,317666,560799,100,00
delannoy_tab,20,cycles,320557,536118,100,00
delannoy_tab,21,cycles,317752,538215,100,00
delannoy_tab,22,cycles,319215,574050,100,00
delannoy_tab,13,cycles,321967,567424,100,00
delannoy_tab,14,cycles,314414,540199,100,00
delannoy_tab,15,cycles,323037,564042,100,00
delannoy_tab,16,cycles,318016,544348,100,00
delannoy_tab,17,cycles,320036,556918,100,00
